id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
2630,1729,1729,2010/2011,22,05/01/2011 00:00,840066,9825,8456,0,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30973,26111,30986,46539,31291,23678,143793,31013,30613,26181,30843,31432,24208,39027,30831,30509,30598,23782,38807,36615,40792,38817
2631,1729,1729,2010/2011,22,05/01/2011 00:00,840067,8602,8455,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,36283,40022,23091,32581,23435,23538,23099,24676,23225,32627,23291,30859,25925,31306,30627,38834,79574,30675,30631,31906,30822,30679
2632,1729,1729,2010/2011,22,05/01/2011 00:00,840068,8559,8528,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,8,11,23932,34430,23783,40128,24728,193869,35532,155384,24372,23934,34261,34421,25948,11736,41071,111865,26631,129817,28901,22991,160713,71550
2633,1729,1729,2010/2011,22,04/01/2011 00:00,840069,8483,8658,1,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,7,11,72810,29571,40548,35554,23065,23464,40563,39109,127133,22959,21853,24147,24226,34193,23837,23787,26169,25075,24978,77704,31953,23170
2634,1729,1729,2010/2011,22,05/01/2011 00:00,840070,10252,8472,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30380,33863,24211,24751,161414,23264,24780,38609,30892,23354,34466,32562,36786,24740,24230,30352,111930,131583,156008,38802,23949,113836
2635,1729,1729,2010/2011,22,05/01/2011 00:00,840071,8668,8586,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,31465,30371,24216,30839,24846,77690,24011,36012,39618,30735,31989,30455,32870,24531,38835,40006,30895,31097,30818,31921,30840,30830
2636,1729,1729,2010/2011,22,05/01/2011 00:00,840072,10261,8654,5,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24227,49571,24228,30929,37475,24205,38373,23933,33852,35454,36412,36374,23939,109897,23818,24744,118390,24223,34590,37169,26347,34543
2637,1729,1729,2010/2011,22,05/01/2011 00:00,840073,8655,8650,3,1,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,24579,30658,19020,23921,30739,113465,30342,72735,23916,25667,25342,30660,34036,39032,22764,24781,30630,30618,95327,33632,30853,41175
2638,1729,1729,2010/2011,22,04/01/2011 00:00,840074,9879,8659,3,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,35477,37266,26777,23780,43247,24020,30338,25253,34574,30956,24661,36373,,31731,49885,25922,23257,32734,71502,24171,23954,25550
2639,1729,1729,2010/2011,23,16/01/2011 00:00,840075,8650,8668,2,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30660,154271,22764,25984,34036,25923,95331,95327,37139,30853,33632,31465,30371,30839,24216,24846,77690,39618,24011,24006,31989,25666
2640,1729,1729,2010/2011,23,16/01/2011 00:00,840076,8472,10261,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,32562,24209,24230,24740,36786,111930,156008,38802,30352,23949,41980,24227,49571,24899,30929,37475,24205,30248,23933,33852,24225,35454
2641,1729,1729,2010/2011,23,16/01/2011 00:00,840077,8586,10260,0,0,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,30455,32870,24531,38835,40006,30895,97988,31097,31921,30840,30830,30726,38994,30620,30865,32569,40945,24148,34944,24154,27430,30829
2642,1729,1729,2010/2011,23,15/01/2011 00:00,840078,8654,9825,0,3,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,36374,36394,109897,23818,30635,33312,34590,37169,118390,34543,119351,169718,30935,30986,46539,31291,23678,143793,31013,30613,26181,30843
2643,1729,1729,2010/2011,23,15/01/2011 00:00,840079,8456,8602,4,3,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,31432,30509,30831,39027,16351,36615,30598,23782,24159,38817,15403,36283,40022,23091,32581,33138,23225,31317,25415,23538,23291,32627
2644,1729,1729,2010/2011,23,16/01/2011 00:00,840080,8658,10252,1,1,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,24147,24226,34193,23787,,23760,24978,25075,77704,26169,23170,30380,159833,24211,24751,161414,139671,24780,38609,30892,26165,23264
2645,1729,1729,2010/2011,23,15/01/2011 00:00,840081,8659,8483,3,2,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,10,10,10,23021,49885,37428,25005,25922,23257,24171,71502,32734,23954,25550,72810,29571,40548,35554,23065,40563,39109,46344,23464,21853,22959
2646,1729,1729,2010/2011,23,15/01/2011 00:00,840082,10194,8559,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,46518,23369,40695,38899,35467,25668,24411,47418,24773,42183,30988,23932,34430,23783,40128,24728,155384,35532,24455,24372,23934,34261
2647,1729,1729,2010/2011,23,15/01/2011 00:00,840083,8528,9879,1,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,25156,25948,41071,11736,111865,22991,129817,40015,26631,71550,29581,35477,37266,26777,43247,23780,24020,25253,30338,34574,30956,24661
2648,1729,1729,2010/2011,23,15/01/2011 00:00,840084,8455,8655,2,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,30859,25925,31306,30627,38834,79574,30675,30631,37804,30822,30679,30622,30658,23921,19020,30739,72735,30342,23916,25667,113465,21613
2649,1729,1729,2010/2011,24,22/01/2011 00:00,840085,10260,8658,5,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,30726,24150,165823,30865,32569,40945,40961,34944,24154,27430,30829,24147,24226,34193,23787,,23760,24978,149917,77704,26169,23170
2650,1729,1729,2010/2011,24,22/01/2011 00:00,840086,9825,8528,3,0,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,7,11,169718,26111,30986,46539,31291,31013,143793,23678,30613,26181,30843,25156,25948,41071,24452,111865,26631,40015,129817,22991,29581,71550
2651,1729,1729,2010/2011,24,22/01/2011 00:00,840087,10252,8456,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,30380,33863,24751,24211,161414,139671,23354,38609,30892,23264,23949,31432,36183,30831,39027,16351,36615,30598,23782,37459,15403,38817
2652,1729,1729,2010/2011,24,22/01/2011 00:00,840088,8668,8654,2,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,31465,30371,30839,24216,24846,77690,24011,39618,24006,25666,31989,36374,36394,109897,23818,30635,119351,24223,37169,33312,30734,26347
2653,1729,1729,2010/2011,24,22/01/2011 00:00,840089,10261,8586,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,24227,49571,24899,30929,37475,24205,40565,23933,33852,35454,24225,23984,32870,24531,38835,31921,30895,31097,30818,36012,30840,30348
2654,1729,1729,2010/2011,24,22/01/2011 00:00,840090,8602,8650,0,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,36283,40022,23091,32581,33138,23225,35466,31317,23538,23291,32627,30660,154271,22764,25984,34036,32937,95327,37139,25923,33632,30853
2655,1729,1729,2010/2011,24,23/01/2011 00:00,840091,8655,8659,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30622,30658,19020,30739,25667,30342,27483,23916,113465,21613,30646,23021,49885,37428,26527,25922,23257,71502,23954,25005,24171,25550
2656,1729,1729,2010/2011,24,22/01/2011 00:00,840092,9879,10194,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,35477,37266,26777,23780,43247,34574,30338,25253,30956,31907,41008,46518,23369,38899,40695,24408,25668,47418,24411,24773,30988,42183
2657,1729,1729,2010/2011,24,24/01/2011 00:00,840093,8559,8455,0,4,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,23932,26454,23783,40128,24728,33633,35532,24455,24372,23934,34261,30859,25925,31306,30627,38834,30675,79574,32345,37804,30822,30679
2658,1729,1729,2010/2011,24,22/01/2011 00:00,840094,8483,8472,1,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,72810,29571,35554,40548,23065,46344,39109,40563,22959,23464,127133,32562,24209,24740,24230,36786,111930,156008,24116,38802,30352,41980
2659,1729,1729,2010/2011,25,01/02/2011 00:00,840095,10260,10252,3,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,30726,24150,30620,30865,32569,40945,34944,24148,24154,27430,30829,30380,159833,24751,24211,161414,139671,25572,38609,30892,23354,23949
2660,1729,1729,2010/2011,25,01/02/2011 00:00,840096,9825,8668,2,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11,169718,26111,30986,46539,31291,23678,143793,31013,30613,31435,30843,31465,30371,30839,24216,24846,77690,24011,109058,39618,10491,30735
2661,1729,1729,2010/2011,25,01/02/2011 00:00,840097,8472,8455,2,4,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,10,10,10,32562,24209,24740,24230,36786,111930,38802,156008,33468,30352,41980,30859,25925,31306,30627,38834,30631,32345,30675,37804,30822,31906
2662,1729,1729,2010/2011,25,02/02/2011 00:00,840098,8658,8456,2,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24147,24226,34193,30715,23787,23760,25075,24978,33049,31953,38567,31432,24208,36183,39027,16351,23782,30598,37459,38807,38817,15403
2663,1729,1729,2010/2011,25,02/02/2011 00:00,840099,8559,8602,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,5,7,7,7,7,11,23932,34430,23783,40128,24728,130670,24455,155384,24372,23934,34261,36283,40022,32581,23091,23435,35466,40568,25415,24676,23538,23291
2664,1729,1729,2010/2011,25,01/02/2011 00:00,840100,8659,8528,2,2,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,5,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,23021,49885,25005,26527,25922,71502,75342,,23257,23954,25550,25156,35472,25948,41071,111865,101192,22991,40015,29581,71550,49825
2665,1729,1729,2010/2011,25,02/02/2011 00:00,840101,8483,8654,1,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,72810,29571,24469,40548,35983,23464,40563,39109,17866,22959,21853,36374,26256,109897,24744,30635,24393,37169,24223,24450,24635,26347
2666,1729,1729,2010/2011,25,02/02/2011 00:00,840102,8650,10194,2,0,1,1,3,5,7,9,3,5,7,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,3,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,30660,154271,22764,25984,39032,34036,30618,95327,34222,25923,37139,46518,23369,38899,40005,35467,34601,47418,24133,24411,33881,26165
2667,1729,1729,2010/2011,25,02/02/2011 00:00,840103,8655,8586,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30622,30658,19020,23921,25667,30342,38711,27483,113465,34176,72735,30455,46403,38835,26209,40006,30840,97988,30818,30895,30830,30348
2668,1729,1729,2010/2011,25,02/02/2011 00:00,840104,9879,10261,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30633,37266,26777,23780,43247,34574,23283,30338,30956,31907,41008,24227,49571,24899,30929,37475,24205,40565,23933,33852,35454,24225
2669,1729,1729,2010/2011,26,05/02/2011 00:00,840105,8586,8559,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30455,46403,38835,24531,40006,30895,97988,30818,30840,30830,30348,23932,34430,23783,40128,24728,34261,155384,24455,24372,23934,51553
2670,1729,1729,2010/2011,26,06/02/2011 00:00,840106,8654,8658,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36374,26256,35110,23818,30635,24393,24223,37169,24450,26347,24635,24147,24226,34193,30715,23787,23760,24978,25075,33049,31953,38567
2671,1729,1729,2010/2011,26,05/02/2011 00:00,840107,10252,9879,2,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30380,159833,24211,24751,161414,38609,25572,30892,23354,23264,23949,30633,37266,23780,26777,43247,34574,30338,23283,30956,31907,41008
2672,1729,1729,2010/2011,26,05/02/2011 00:00,840108,8668,8483,5,3,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10,31465,30371,24216,30839,24846,77690,24011,39618,10491,109058,30735,23453,29571,35554,24469,35983,46344,40563,39109,35345,24001,21853
2673,1729,1729,2010/2011,26,05/02/2011 00:00,840109,10261,9825,4,4,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,24227,49571,24899,30929,37475,24205,23933,38373,33852,36412,35454,169718,26111,30986,46539,31291,27277,143793,31013,30613,3520,30843
2674,1729,1729,2010/2011,26,05/02/2011 00:00,840110,8456,8659,3,0,1,2,4,6,8,3,5,7,4,6,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,3,7,7,7,7,10,10,31432,36183,30831,39027,30509,38807,23782,16351,37459,36615,38817,23021,23922,26527,25005,23282,24171,23257,71502,23954,25550,26494
2675,1729,1729,2010/2011,26,05/02/2011 00:00,840111,8602,10260,2,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,36283,40022,23091,32581,23435,35466,31317,40568,25421,23538,23291,30726,38994,43248,30865,32569,40945,24148,34944,24154,27430,30829
2676,1729,1729,2010/2011,26,05/02/2011 00:00,840112,10194,8472,3,2,1,2,4,6,8,2,4,6,8,4,6,1,1,3,5,7,9,3,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,3,7,7,7,7,11,46518,23369,40695,38899,35467,34601,24411,25668,24773,30988,26165,32562,24209,30885,24740,24230,36786,156008,30905,33468,30352,41980
2677,1729,1729,2010/2011,26,05/02/2011 00:00,840113,8528,8655,4,3,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,25156,35472,11736,25948,111865,106228,101192,22991,40015,29581,71550,30622,30658,19020,25667,23921,30842,113465,27483,23916,34176,25342
2678,1729,1729,2010/2011,26,06/02/2011 00:00,840114,8455,8650,0,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30859,25925,30627,31306,38834,30675,32345,30631,37804,30822,30853,30660,30617,22764,25984,154271,34036,25923,95327,30618,33632,37139
2679,1729,1729,2010/2011,27,12/02/2011 00:00,840115,10260,8456,2,1,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,6,6,8,8,8,11,30726,24150,165823,30865,32569,40945,24148,40961,30373,24154,30829,31432,24208,33086,39027,30509,38807,23782,37459,36615,16351,38817
2680,1729,1729,2010/2011,27,12/02/2011 00:00,840116,9825,8602,2,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11,169718,26111,46539,30986,31291,23678,143793,31013,30613,3520,30843,36283,40022,23091,32581,23435,40568,25421,35466,31317,23538,23291
2681,1729,1729,2010/2011,27,12/02/2011 00:00,840117,8650,8528,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30660,154271,30617,22764,34036,33632,95327,25923,34222,40636,37139,25156,25948,41071,11736,111865,106228,22991,101192,40015,29581,71550
2682,1729,1729,2010/2011,27,12/02/2011 00:00,840118,8472,8586,1,2,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,32562,24209,30885,24230,36786,156008,33468,30905,38802,30352,41980,30455,46403,24531,38835,40006,36012,30818,156727,38820,30348,40755
2683,1729,1729,2010/2011,27,12/02/2011 00:00,840119,8655,10261,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30622,30658,19020,23921,25667,113465,27483,109621,30342,21613,30646,24227,49571,24899,30929,37475,24205,38373,23933,33852,36412,35454
2684,1729,1729,2010/2011,27,14/02/2011 00:00,840120,9879,8455,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,30633,43247,23780,26777,34479,34574,23283,30338,30956,31907,41008,30859,31306,52133,30627,38834,30675,79574,30631,37804,30853,30679
2685,1729,1729,2010/2011,27,12/02/2011 00:00,840121,8658,10194,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24147,24226,34193,30715,23787,35443,24978,25075,23760,37799,38567,46518,47418,40695,38899,33941,34601,24411,25668,33881,30988,26165
2686,1729,1729,2010/2011,27,13/02/2011 00:00,840122,8559,8668,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,23932,34430,23783,40128,24728,34261,155384,24455,24372,23934,51553,31465,30371,30839,24216,24846,77690,24011,39618,10491,30876,25666
2687,1729,1729,2010/2011,27,12/02/2011 00:00,840123,8659,8654,3,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23021,49885,25005,26527,23282,23257,71502,32734,23954,25550,26494,36374,26256,39658,35110,30635,24393,24223,37169,30734,34543,35411
2688,1729,1729,2010/2011,27,12/02/2011 00:00,840124,8483,10252,1,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,72810,24469,35554,40548,35983,39109,40563,46344,21853,24772,22959,30380,159833,24211,33863,161414,30892,25572,24780,23264,23354,23949
2689,1729,1729,2010/2011,28,20/04/2011 00:00,840125,8586,9825,3,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,5,7,7,7,7,11,30455,46403,38835,24531,40006,30840,31097,24656,31921,40755,30830,169718,26111,46539,30986,31291,23678,27277,31013,30613,26181,30843
2690,1729,1729,2010/2011,28,27/02/2011 00:00,840126,8654,8650,3,1,1,2,4,6,8,2,4,6,8,4,6,1,3,4,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,36374,26256,109897,23818,30635,24393,24223,37169,30628,26347,35411,30660,22764,30617,168308,154271,95327,30618,25923,34036,37139,40636
2691,1729,1729,2010/2011,28,26/02/2011 00:00,840127,10252,8655,4,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11,30380,159833,24211,161414,139673,37478,24780,139671,23354,30892,23949,30622,30658,202180,23921,25667,30842,30849,27483,38711,23916,30646
2692,1729,1729,2010/2011,28,26/02/2011 00:00,840128,8668,8472,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,31465,30371,24216,23268,24846,77690,24011,39618,24006,31989,30735,37868,24740,30885,24230,36786,111930,156008,30905,33468,30352,41980
2693,1729,1729,2010/2011,28,26/02/2011 00:00,840129,10261,8559,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24227,49571,24899,30929,37475,24890,38373,23933,33852,36412,35454,23932,196169,24166,23783,24728,34261,24455,35532,33633,23934,51553
2694,1729,1729,2010/2011,28,27/02/2011 00:00,840130,8456,9879,1,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,31432,36183,30831,33086,16351,36615,23782,30509,38817,108808,15403,30633,43247,23780,26777,34479,34574,25253,30338,30956,31907,41008
2695,1729,1729,2010/2011,28,26/02/2011 00:00,840131,8602,8483,4,0,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,7,11,36283,40022,23091,32581,23435,40568,35466,24676,25421,23538,23291,72810,29571,35554,40548,24469,40383,37651,23736,40563,24001,21853
2696,1729,1729,2010/2011,28,28/02/2011 00:00,840132,10194,8659,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,46518,47418,38899,40695,33941,34601,24411,25668,33881,30988,26165,36373,23922,37280,26527,23282,25005,71502,23257,32734,23954,26494
2697,1729,1729,2010/2011,28,26/02/2011 00:00,840133,8528,10260,0,4,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,25156,25948,41071,11736,111865,101192,22991,40015,29581,71550,106228,30726,24150,30865,165823,32569,24148,34944,30373,40945,70409,30829
2698,1729,1729,2010/2011,28,20/04/2011 00:00,840134,8455,8658,3,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30859,30856,52133,30627,38834,30675,32345,30631,31906,30822,30679,24147,24226,34193,23787,24190,35443,25075,24978,77704,26169,31953
